nominal;data;curs;cdx
1;21.03.2013;20,4160;Болгарский лев
1;20.03.2013;20,4014;Болгарский лев
1;19.03.2013;20,3859;Болгарский лев
1;16.03.2013;20,4715;Болгарский лев
1;15.03.2013;20,4037;Болгарский лев
1;14.03.2013;20,4861;Болгарский лев
1;13.03.2013;20,4713;Болгарский лев
1;12.03.2013;20,4614;Болгарский лев
1;08.03.2013;20,4309;Болгарский лев
1;07.03.2013;20,4511;Болгарский лев
1;06.03.2013;20,4492;Болгарский лев
1;05.03.2013;20,4497;Болгарский лев
1;02.03.2013;20,4650;Болгарский лев
1;01.03.2013;20,5084;Болгарский лев
1;28.02.2013;20,4886;Болгарский лев
1;27.02.2013;20,3641;Болгарский лев
1;26.02.2013;20,4965;Болгарский лев
1;23.02.2013;20,5216;Болгарский лев
1;22.02.2013;20,4988;Болгарский лев
1;21.02.2013;20,6275;Болгарский лев
1;20.02.2013;20,5552;Болгарский лев
1;19.02.2013;20,5413;Болгарский лев
1;16.02.2013;20,5823;Болгарский лев
1;15.02.2013;20,5981;Болгарский лев
1;14.02.2013;20,6675;Болгарский лев
1;13.02.2013;20,6497;Болгарский лев
1;12.02.2013;20,6314;Болгарский лев
1;09.02.2013;20,6473;Болгарский лев
1;08.02.2013;20,7826;Болгарский лев
1;07.02.2013;20,7636;Болгарский лев
1;06.02.2013;20,7474;Болгарский лев
1;05.02.2013;20,8537;Болгарский лев
1;02.02.2013;20,9006;Болгарский лев
1;01.02.2013;20,8041;Болгарский лев
1;31.01.2013;20,7445;Болгарский лев
1;30.01.2013;20,7140;Болгарский лев
1;29.01.2013;20,6780;Болгарский лев
1;26.01.2013;20,6014;Болгарский лев
1;25.01.2013;20,5678;Болгарский лев
1;24.01.2013;20,5585;Болгарский лев
1;23.01.2013;20,6320;Болгарский лев
1;22.01.2013;20,6467;Болгарский лев
1;19.01.2013;20,6710;Болгарский лев
1;18.01.2013;20,6402;Болгарский лев
1;17.01.2013;20,6141;Болгарский лев
1;16.01.2013;20,6481;Болгарский лев
1;15.01.2013;20,6996;Болгарский лев
1;12.01.2013;20,5221;Болгарский лев
1;11.01.2013;20,2798;Болгарский лев
1;10.01.2013;20,3529;Болгарский лев
1;30.12.2012;20,5735;Болгарский лев
1;29.12.2012;20,5735;Болгарский лев
1;28.12.2012;20,6384;Болгарский лев
1;27.12.2012;20,6440;Болгарский лев
1;26.12.2012;20,6219;Болгарский лев
1;25.12.2012;20,7774;Болгарский лев
1;22.12.2012;20,7409;Болгарский лев
1;21.12.2012;20,7959;Болгарский лев
1;20.12.2012;20,8208;Болгарский лев
1;19.12.2012;20,8547;Болгарский лев
1;18.12.2012;20,6994;Болгарский лев
1;15.12.2012;20,5692;Болгарский лев
1;14.12.2012;20,4828;Болгарский лев
1;13.12.2012;20,4295;Болгарский лев
1;12.12.2012;20,3539;Болгарский лев
1;11.12.2012;20,3538;Болгарский лев
1;08.12.2012;20,5243;Болгарский лев
1;07.12.2012;20,6236;Болгарский лев
1;06.12.2012;20,6633;Болгарский лев
1;05.12.2012;20,7041;Болгарский лев
1;04.12.2012;20,5385;Болгарский лев
1;01.12.2012;20,5106;Болгарский лев
1;30.11.2012;20,5550;Болгарский лев
1;29.11.2012;20,5713;Болгарский лев
1;28.11.2012;20,5424;Болгарский лев
1;27.11.2012;20,5731;Болгарский лев
1;24.11.2012;20,5211;Болгарский лев
1;23.11.2012;20,4668;Болгарский лев
1;22.11.2012;20,4849;Болгарский лев
1;21.11.2012;20,5602;Болгарский лев
1;20.11.2012;20,6668;Болгарский лев
1;17.11.2012;20,6864;Болгарский лев
1;16.11.2012;20,6381;Болгарский лев
1;15.11.2012;20,6232;Болгарский лев
1;14.11.2012;20,5764;Болгарский лев
1;13.11.2012;20,5403;Болгарский лев
1;10.11.2012;20,5535;Болгарский лев
1;09.11.2012;20,5521;Болгарский лев
1;08.11.2012;20,5916;Болгарский лев
1;07.11.2012;20,5848;Болгарский лев
1;03.11.2012;20,6853;Болгарский лев
1;02.11.2012;20,7492;Болгарский лев
1;01.11.2012;20,7804;Болгарский лев
1;31.10.2012;20,8459;Болгарский лев
1;30.10.2012;20,7534;Болгарский лев
1;27.10.2012;20,8105;Болгарский лев
1;26.10.2012;20,7710;Болгарский лев
1;25.10.2012;20,7682;Болгарский лев
1;24.10.2012;20,7254;Болгарский лев
1;23.10.2012;20,6138;Болгарский лев
1;20.10.2012;20,5737;Болгарский лев
1;19.10.2012;20,5550;Болгарский лев
1;18.10.2012;20,6424;Болгарский лев
1;17.10.2012;20,5671;Болгарский лев
1;16.10.2012;20,5645;Болгарский лев
1;13.10.2012;20,5424;Болгарский лев
1;12.10.2012;20,4909;Болгарский лев
1;11.10.2012;20,5315;Болгарский лев
1;10.10.2012;20,5820;Болгарский лев
1;09.10.2012;20,6072;Болгарский лев
1;06.10.2012;20,5878;Болгарский лев
1;05.10.2012;20,5881;Болгарский лев
1;04.10.2012;20,5632;Болгарский лев
1;03.10.2012;20,5281;Болгарский лев
1;02.10.2012;20,5563;Болгарский лев
1;29.09.2012;20,4369;Болгарский лев
1;28.09.2012;20,5474;Болгарский лев
1;27.09.2012;20,5463;Болгарский лев
1;26.09.2012;20,5777;Болгарский лев
1;25.09.2012;20,7237;Болгарский лев
1;22.09.2012;20,6648;Болгарский лев
1;21.09.2012;20,9278;Болгарский лев
1;20.09.2012;20,6168;Болгарский лев
1;19.09.2012;20,6704;Болгарский лев
1;18.09.2012;20,5156;Болгарский лев
1;15.09.2012;20,5358;Болгарский лев
1;14.09.2012;20,7338;Болгарский лев
1;13.09.2012;20,7024;Болгарский лев
1;12.09.2012;20,8195;Болгарский лев
1;11.09.2012;20,7605;Болгарский лев
1;08.09.2012;20,7507;Болгарский лев
1;07.09.2012;20,7526;Болгарский лев
1;06.09.2012;20,7869;Болгарский лев
1;05.09.2012;20,7712;Болгарский лев
1;04.09.2012;20,8416;Болгарский лев
1;01.09.2012;20,8321;Болгарский лев
1;31.08.2012;20,7062;Болгарский лев
1;30.08.2012;20,5864;Болгарский лев
1;29.08.2012;20,4355;Болгарский лев
1;28.08.2012;20,3813;Болгарский лев
1;25.08.2012;20,3792;Болгарский лев
1;24.08.2012;20,3474;Болгарский лев
1;23.08.2012;20,2493;Болгарский лев
1;22.08.2012;20,2667;Болгарский лев
1;21.08.2012;20,2290;Болгарский лев
1;18.08.2012;20,1371;Болгарский лев
1;17.08.2012;20,0045;Болгарский лев
1;16.08.2012;20,0954;Болгарский лев
1;15.08.2012;20,1126;Болгарский лев
1;14.08.2012;20,0256;Болгарский лев
1;11.08.2012;20,0059;Болгарский лев
1;10.08.2012;19,9056;Болгарский лев
1;09.08.2012;20,0422;Болгарский лев
1;08.08.2012;20,0903;Болгарский лев
1;07.08.2012;20,1865;Болгарский лев
1;04.08.2012;20,3021;Болгарский лев
1;03.08.2012;20,3411;Болгарский лев
1;02.08.2012;20,3783;Болгарский лев
1;01.08.2012;20,2019;Болгарский лев
1;31.07.2012;20,2212;Болгарский лев
1;28.07.2012;20,2318;Болгарский лев
1;27.07.2012;20,2611;Болгарский лев
1;26.07.2012;20,3970;Болгарский лев
1;25.07.2012;20,2083;Болгарский лев
1;24.07.2012;20,0247;Болгарский лев
1;21.07.2012;20,0332;Болгарский лев
1;20.07.2012;20,1916;Болгарский лев
1;19.07.2012;20,3594;Болгарский лев
1;18.07.2012;20,4336;Болгарский лев
1;17.07.2012;20,4097;Болгарский лев
1;14.07.2012;20,3559;Болгарский лев
1;13.07.2012;20,4345;Болгарский лев
1;12.07.2012;20,6013;Болгарский лев
1;11.07.2012;20,7132;Болгарский лев
1;10.07.2012;20,7476;Болгарский лев
1;07.07.2012;20,6455;Болгарский лев
1;06.07.2012;20,7865;Болгарский лев
1;05.07.2012;20,7276;Болгарский лев
1;04.07.2012;20,9029;Болгарский лев
1;03.07.2012;21,0174;Болгарский лев
1;30.06.2012;21,1204;Болгарский лев
1;29.06.2012;21,0514;Болгарский лев
1;28.06.2012;20,9911;Болгарский лев
1;27.06.2012;21,2281;Болгарский лев
1;26.06.2012;21,1836;Болгарский лев
1;23.06.2012;21,4990;Болгарский лев
1;22.06.2012;21,3145;Болгарский лев
1;21.06.2012;21,0818;Болгарский лев
1;20.06.2012;20,9732;Болгарский лев
1;19.06.2012;20,8592;Болгарский лев
1;16.06.2012;20,9172;Болгарский лев
1;15.06.2012;20,9361;Болгарский лев
1;14.06.2012;20,9519;Болгарский лев
1;10.06.2012;20,8565;Болгарский лев
1;09.06.2012;20,8987;Болгарский лев
1;08.06.2012;20,6625;Болгарский лев
1;07.06.2012;20,9433;Болгарский лев
1;06.06.2012;21,1371;Болгарский лев
1;05.06.2012;21,6028;Болгарский лев
1;02.06.2012;21,3022;Болгарский лев
1;01.06.2012;20,8853;Болгарский лев
1;31.05.2012;20,6773;Болгарский лев
1;30.05.2012;20,5957;Болгарский лев
1;29.05.2012;20,4939;Болгарский лев
1;26.05.2012;20,4134;Болгарский лев
1;25.05.2012;20,2826;Болгарский лев
1;24.05.2012;20,3398;Болгарский лев
1;23.05.2012;20,3274;Болгарский лев
1;22.05.2012;20,3569;Болгарский лев
1;19.05.2012;20,3475;Болгарский лев
1;18.05.2012;20,1273;Болгарский лев
1;17.05.2012;20,1037;Болгарский лев
1;16.05.2012;19,9460;Болгарский лев
1;15.05.2012;19,9323;Болгарский лев
1;13.05.2012;19,9309;Болгарский лев
1;12.05.2012;19,9661;Болгарский лев
1;11.05.2012;20,0140;Болгарский лев
1;06.05.2012;19,9408;Болгарский лев
1;05.05.2012;19,8869;Болгарский лев
1;04.05.2012;19,8204;Болгарский лев
1;03.05.2012;19,8653;Болгарский лев
1;29.04.2012;19,8975;Болгарский лев
1;28.04.2012;19,8204;Болгарский лев
1;27.04.2012;19,8300;Болгарский лев
1;26.04.2012;19,7934;Болгарский лев
1;25.04.2012;19,8376;Болгарский лев
1;24.04.2012;19,8239;Болгарский лев
1;21.04.2012;19,8303;Болгарский лев
1;20.04.2012;19,8082;Болгарский лев
1;19.04.2012;19,7534;Болгарский лев
1;18.04.2012;19,9078;Болгарский лев
1;17.04.2012;19,8132;Болгарский лев
1;14.04.2012;19,8445;Болгарский лев
1;13.04.2012;19,8570;Болгарский лев
1;12.04.2012;19,9901;Болгарский лев
1;11.04.2012;19,8273;Болгарский лев
1;10.04.2012;19,8008;Болгарский лев
1;07.04.2012;19,6863;Болгарский лев
1;06.04.2012;19,7784;Болгарский лев
1;05.04.2012;19,8479;Болгарский лев
1;04.04.2012;19,9839;Болгарский лев
1;03.04.2012;20,0341;Болгарский лев
1;31.03.2012;20,0398;Болгарский лев
1;30.03.2012;19,9532;Болгарский лев
1;29.03.2012;19,8570;Болгарский лев
1;28.03.2012;19,7360;Болгарский лев
1;27.03.2012;19,7962;Болгарский лев
1;24.03.2012;19,8930;Болгарский лев
1;23.03.2012;19,7987;Болгарский лев
1;22.03.2012;19,7993;Болгарский лев
1;21.03.2012;19,7382;Болгарский лев
1;20.03.2012;19,6771;Болгарский лев
1;17.03.2012;19,6321;Болгарский лев
1;16.03.2012;19,7623;Болгарский лев
1;15.03.2012;19,6737;Болгарский лев
1;14.03.2012;19,8688;Болгарский лев
1;13.03.2012;19,8785;Болгарский лев
1;12.03.2012;19,8086;Болгарский лев
1;08.03.2012;19,9248;Болгарский лев
1;07.03.2012;19,8804;Болгарский лев
1;06.03.2012;19,7420;Болгарский лев
1;03.03.2012;19,8914;Болгарский лев
1;02.03.2012;19,9366;Болгарский лев
1;01.03.2012;19,9885;Болгарский лев
1;29.02.2012;19,8889;Болгарский лев
1;28.02.2012;20,0305;Болгарский лев
1;25.02.2012;20,1251;Болгарский лев
1;23.02.2012;20,1511;Болгарский лев
1;22.02.2012;20,1813;Болгарский лев
1;21.02.2012;20,0948;Болгарский лев
1;18.02.2012;20,1465;Болгарский лев
1;17.02.2012;20,0943;Болгарский лев
1;16.02.2012;20,1847;Болгарский лев
1;15.02.2012;20,2210;Болгарский лев
1;14.02.2012;20,2667;Болгарский лев
1;11.02.2012;20,2509;Болгарский лев
1;10.02.2012;20,1723;Болгарский лев
1;09.02.2012;20,1390;Болгарский лев
1;08.02.2012;20,1954;Болгарский лев
1;07.02.2012;20,2021;Болгарский лев
1;04.02.2012;20,3147;Болгарский лев
1;03.02.2012;20,3406;Болгарский лев
1;02.02.2012;20,2698;Болгарский лев
1;01.02.2012;20,4335;Болгарский лев
1;31.01.2012;20,4078;Болгарский лев
1;28.01.2012;20,3394;Болгарский лев
1;27.01.2012;20,3458;Болгарский лев
1;26.01.2012;20,4365;Болгарский лев
1;25.01.2012;20,5533;Болгарский лев
1;24.01.2012;20,6502;Болгарский лев
1;21.01.2012;20,7466;Болгарский лев
1;20.01.2012;20,6913;Болгарский лев
1;19.01.2012;20,6122;Болгарский лев
1;18.01.2012;20,5515;Болгарский лев
1;17.01.2012;20,6628;Болгарский лев
1;14.01.2012;20,7879;Болгарский лев
1;13.01.2012;20,5960;Болгарский лев
1;12.01.2012;20,6642;Болгарский лев
1;11.01.2012;20,8401;Болгарский лев
1;31.12.2011;21,3036;Болгарский лев
1;30.12.2011;21,1883;Болгарский лев
1;29.12.2011;21,0830;Болгарский лев
1;28.12.2011;20,7591;Болгарский лев
1;27.12.2011;20,8483;Болгарский лев
1;24.12.2011;20,8996;Болгарский лев
1;23.12.2011;21,0929;Болгарский лев
1;22.12.2011;21,2970;Болгарский лев
1;21.12.2011;21,3224;Болгарский лев
1;20.12.2011;21,3179;Болгарский лев
1;17.12.2011;21,1575;Болгарский лев
1;16.12.2011;21,1960;Болгарский лев
1;15.12.2011;21,1784;Болгарский лев
1;14.12.2011;21,3326;Болгарский лев
1;13.12.2011;21,3871;Болгарский лев
1;10.12.2011;21,4610;Болгарский лев
1;09.12.2011;21,4262;Болгарский лев
1;08.12.2011;21,4137;Болгарский лев
1;07.12.2011;21,2174;Болгарский лев
1;06.12.2011;21,2243;Болгарский лев
1;03.12.2011;21,2189;Болгарский лев
1;02.12.2011;21,2368;Болгарский лев
1;01.12.2011;21,3026;Болгарский лев
1;30.11.2011;21,3770;Болгарский лев
1;29.11.2011;21,3322;Болгарский лев
1;26.11.2011;21,4793;Болгарский лев
1;25.11.2011;21,5127;Болгарский лев
1;24.11.2011;21,4938;Болгарский лев
1;23.11.2011;21,4644;Болгарский лев
1;22.11.2011;21,4083;Болгарский лев
1;19.11.2011;21,3647;Болгарский лев
1;18.11.2011;21,2000;Болгарский лев
1;17.11.2011;21,2014;Болгарский лев
1;16.11.2011;21,3287;Болгарский лев
1;15.11.2011;21,3235;Болгарский лев
1;12.11.2011;21,2770;Болгарский лев
1;11.11.2011;21,3050;Болгарский лев
1;10.11.2011;21,2399;Болгарский лев
1;09.11.2011;21,4451;Болгарский лев
1;08.11.2011;21,4869;Болгарский лев
1;04.11.2011;21,5465;Болгарский лев
1;03.11.2011;21,5607;Болгарский лев
1;02.11.2011;21,5672;Болгарский лев
1;01.11.2011;21,5792;Болгарский лев
1;29.10.2011;21,6524;Болгарский лев
1;28.10.2011;21,6525;Болгарский лев
1;27.10.2011;21,7665;Болгарский лев
1;26.10.2011;21,6861;Болгарский лев
1;25.10.2011;21,9071;Болгарский лев
1;22.10.2011;22,0273;Болгарский лев
1;21.10.2011;21,9417;Болгарский лев
1;20.10.2011;21,8448;Болгарский лев
1;19.10.2011;21,6918;Болгарский лев
1;18.10.2011;21,8117;Болгарский лев
1;15.10.2011;21,8274;Болгарский лев
1;14.10.2011;22,0442;Болгарский лев
1;13.10.2011;21,9241;Болгарский лев
1;12.10.2011;21,9432;Болгарский лев
1;11.10.2011;22,0619;Болгарский лев
1;08.10.2011;22,1492;Болгарский лев
1;07.10.2011;22,1417;Болгарский лев
1;06.10.2011;22,2144;Болгарский лев
1;05.10.2011;22,0363;Болгарский лев
1;04.10.2011;22,2405;Болгарский лев
1;01.10.2011;22,1892;Болгарский лев
1;30.09.2011;22,1709;Болгарский лев
1;29.09.2011;22,1728;Болгарский лев
1;28.09.2011;22,3069;Болгарский лев
1;27.09.2011;22,2845;Болгарский лев
1;24.09.2011;22,1758;Болгарский лев
1;23.09.2011;22,1095;Болгарский лев
1;22.09.2011;21,9635;Болгарский лев
1;21.09.2011;21,9929;Болгарский лев
1;20.09.2011;21,6011;Болгарский лев
1;17.09.2011;21,5202;Болгарский лев
1;16.09.2011;21,4441;Болгарский лев
1;15.09.2011;21,1834;Болгарский лев
1;14.09.2011;21,0290;Болгарский лев
1;13.09.2011;20,9756;Болгарский лев
1;10.09.2011;21,0779;Болгарский лев
1;09.09.2011;21,2317;Болгарский лев
1;08.09.2011;21,2101;Болгарский лев
1;07.09.2011;21,3441;Болгарский лев
1;06.09.2011;21,1959;Болгарский лев
1;03.09.2011;21,1241;Болгарский лев
1;02.09.2011;21,1455;Болгарский лев
1;01.09.2011;21,3411;Болгарский лев
1;31.08.2011;21,3755;Болгарский лев
1;30.08.2011;21,3225;Болгарский лев
1;27.08.2011;21,2981;Болгарский лев
1;26.08.2011;21,3470;Болгарский лев
1;25.08.2011;21,2903;Болгарский лев
1;24.08.2011;21,3499;Болгарский лев
1;23.08.2011;21,5067;Болгарский лев
1;20.08.2011;21,4109;Болгарский лев
1;19.08.2011;21,3070;Болгарский лев
1;18.08.2011;21,1104;Болгарский лев
1;17.08.2011;21,0960;Болгарский лев
1;16.08.2011;21,0901;Болгарский лев
1;13.08.2011;21,3278;Болгарский лев
1;12.08.2011;21,4035;Болгарский лев
1;11.08.2011;21,5346;Болгарский лев
1;10.08.2011;21,4110;Болгарский лев
1;09.08.2011;20,9682;Болгарский лев
1;06.08.2011;20,5111;Болгарский лев
1;05.08.2011;20,3280;Болгарский лев
1;04.08.2011;20,2980;Болгарский лев
1;03.08.2011;20,1517;Болгарский лев
1;02.08.2011;20,2594;Болгарский лев
1;30.07.2011;20,1894;Болгарский лев
1;29.07.2011;20,2397;Болгарский лев
1;28.07.2011;20,3303;Болгарский лев
1;27.07.2011;20,4317;Болгарский лев
1;26.07.2011;20,3457;Болгарский лев
1;23.07.2011;20,4417;Болгарский лев
1;22.07.2011;20,3485;Болгарский лев
1;21.07.2011;20,3148;Болгарский лев
1;20.07.2011;20,3650;Болгарский лев
1;19.07.2011;20,1975;Болгарский лев
1;16.07.2011;20,2839;Болгарский лев
1;15.07.2011;20,3917;Болгарский лев
1;14.07.2011;20,2943;Болгарский лев
1;13.07.2011;20,1478;Болгарский лев
1;12.07.2011;20,3094;Болгарский лев
1;09.07.2011;20,4293;Болгарский лев
1;08.07.2011;20,4646;Болгарский лев
1;07.07.2011;20,5335;Болгарский лев
1;06.07.2011;20,6066;Болгарский лев
1;05.07.2011;20,6504;Болгарский лев
1;02.07.2011;20,6844;Болгарский лев
1;01.07.2011;20,6816;Болгарский лев
1;30.06.2011;20,6576;Болгарский лев
1;29.06.2011;20,6307;Болгарский лев
1;28.06.2011;20,5389;Болгарский лев
1;25.06.2011;20,4661;Болгарский лев
1;24.06.2011;20,4511;Болгарский лев
1;23.06.2011;20,5480;Болгарский лев
1;22.06.2011;20,5621;Болгарский лев
1;21.06.2011;20,4650;Болгарский лев
1;18.06.2011;20,3950;Болгарский лев
1;17.06.2011;20,3641;Болгарский лев
1;16.06.2011;20,4980;Болгарский лев
1;15.06.2011;20,6288;Болгарский лев
1;11.06.2011;20,5401;Болгарский лев
1;10.06.2011;20,7345;Болгарский лев
1;09.06.2011;20,7812;Болгарский лев
1;08.06.2011;20,7898;Болгарский лев
1;07.06.2011;20,7914;Болгарский лев
1;04.06.2011;20,6146;Болгарский лев
1;03.06.2011;20,6160;Болгарский лев
1;02.06.2011;20,6438;Болгарский лев
1;01.06.2011;20,5996;Болгарский лев
1;31.05.2011;20,4954;Болгарский лев
1;28.05.2011;20,5051;Болгарский лев
1;27.05.2011;20,4758;Болгарский лев
1;26.05.2011;20,4227;Болгарский лев
1;25.05.2011;20,4568;Болгарский лев
1;24.05.2011;20,3196;Болгарский лев
1;21.05.2011;20,4412;Болгарский лев
1;20.05.2011;20,3751;Болгарский лев
1;19.05.2011;20,4794;Болгарский лев
1;18.05.2011;20,3678;Болгарский лев
1;17.05.2011;20,3267;Болгарский лев
1;14.05.2011;20,3535;Болгарский лев
1;13.05.2011;20,3223;Болгарский лев
1;12.05.2011;20,3019;Болгарский лев
1;11.05.2011;20,4345;Болгарский лев
1;07.05.2011;20,5692;Болгарский лев
1;06.05.2011;20,7588;Болгарский лев
1;05.05.2011;20,7897;Болгарский лев
1;04.05.2011;20,7003;Болгарский лев
1;30.04.2011;20,8619;Болгарский лев
1;29.04.2011;20,8822;Болгарский лев
1;28.04.2011;20,7770;Болгарский лев
1;27.04.2011;20,7856;Болгарский лев
1;26.04.2011;20,8618;Болгарский лев
1;23.04.2011;20,8302;Болгарский лев
1;22.04.2011;20,8927;Болгарский лев
1;21.04.2011;20,7579;Болгарский лев
1;20.04.2011;20,6836;Болгарский лев
1;19.04.2011;20,6221;Болгарский лев
1;16.04.2011;20,9046;Болгарский лев
1;15.04.2011;20,8928;Болгарский лев
1;14.04.2011;20,8626;Болгарский лев
1;13.04.2011;20,7441;Болгарский лев
1;12.04.2011;20,6876;Болгарский лев
1;09.04.2011;20,7291;Болгарский лев
1;08.04.2011;20,6199;Болгарский лев
1;07.04.2011;20,6140;Болгарский лев
1;06.04.2011;20,5542;Болгарский лев
1;05.04.2011;20,5367;Болгарский лев
1;02.04.2011;20,5404;Болгарский лев
1;01.04.2011;20,6729;Болгарский лев
1;31.03.2011;20,4628;Болгарский лев
1;30.03.2011;20,4898;Болгарский лев
1;29.03.2011;20,4175;Болгарский лев
1;26.03.2011;20,4401;Болгарский лев
1;25.03.2011;20,4445;Болгарский лев
1;24.03.2011;20,5123;Болгарский лев
1;23.03.2011;20,5025;Болгарский лев
1;22.03.2011;20,5502;Болгарский лев
1;19.03.2011;20,5013;Болгарский лев
1;18.03.2011;20,5316;Болгарский лев
1;17.03.2011;20,4775;Болгарский лев
1;16.03.2011;20,4676;Болгарский лев
1;15.03.2011;20,3855;Болгарский лев
1;12.03.2011;20,2502;Болгарский лев
1;11.03.2011;20,0887;Болгарский лев
1;10.03.2011;20,0713;Болгарский лев
1;06.03.2011;20,1413;Болгарский лев
1;05.03.2011;20,1099;Болгарский лев
1;04.03.2011;20,0530;Болгарский лев
1;03.03.2011;20,1490;Болгарский лев
1;02.03.2011;20,3272;Болгарский лев
1;01.03.2011;20,3498;Болгарский лев
1;26.02.2011;20,4671;Болгарский лев
1;25.02.2011;20,4725;Болгарский лев
1;23.02.2011;20,2867;Болгарский лев
1;22.02.2011;20,3937;Болгарский лев
1;19.02.2011;20,3184;Болгарский лев
1;18.02.2011;20,2694;Болгарский лев
1;17.02.2011;20,2922;Болгарский лев
1;16.02.2011;20,2105;Болгарский лев
1;15.02.2011;20,1809;Болгарский лев
1;12.02.2011;20,3103;Болгарский лев
1;11.02.2011;20,4782;Болгарский лев
1;10.02.2011;20,4502;Болгарский лев
1;09.02.2011;20,3981;Болгарский лев
1;08.02.2011;20,4320;Болгарский лев
1;05.02.2011;20,5073;Болгарский лев
1;04.02.2011;20,6974;Болгарский лев
1;03.02.2011;20,8090;Болгарский лев
1;02.02.2011;20,8031;Болгарский лев
1;01.02.2011;20,7432;Болгарский лев
1;29.01.2011;20,7529;Болгарский лев
1;28.01.2011;20,7306;Болгарский лев
1;27.01.2011;20,8638;Болгарский лев
1;26.01.2011;20,8079;Болгарский лев
1;25.01.2011;20,7101;Болгарский лев
1;22.01.2011;20,7645;Болгарский лев
1;21.01.2011;20,5797;Болгарский лев
1;20.01.2011;20,5083;Болгарский лев
1;19.01.2011;20,4307;Болгарский лев
1;18.01.2011;20,4264;Болгарский лев
1;15.01.2011;20,5756;Болгарский лев
1;14.01.2011;20,1869;Болгарский лев
1;13.01.2011;20,2241;Болгарский лев
1;12.01.2011;20,2682;Болгарский лев
1;01.01.2011;20,7015;Болгарский лев
1;31.12.2010;20,6218;Болгарский лев
1;30.12.2010;20,3780;Болгарский лев
1;29.12.2010;20,4651;Болгарский лев
1;28.12.2010;20,4675;Болгарский лев
1;25.12.2010;20,5358;Болгарский лев
1;24.12.2010;20,4987;Болгарский лев
1;23.12.2010;20,6471;Болгарский лев
1;22.12.2010;20,6444;Болгарский лев
1;21.12.2010;20,6999;Болгарский лев
1;18.12.2010;20,8641;Болгарский лев
1;17.12.2010;20,8127;Болгарский лев
1;16.12.2010;20,9278;Болгарский лев
1;15.12.2010;21,1536;Болгарский лев
1;14.12.2010;20,8689;Болгарский лев
1;11.12.2010;20,8911;Болгарский лев
1;10.12.2010;21,0469;Болгарский лев
1;09.12.2010;21,1173;Болгарский лев
1;08.12.2010;21,3292;Болгарский лев
1;07.12.2010;21,3125;Болгарский лев
1;04.12.2010;21,1173;Болгарский лев
1;03.12.2010;21,0599;Болгарский лев
1;02.12.2010;21,0334;Болгарский лев
1;01.12.2010;21,0010;Болгарский лев
1;30.11.2010;21,2518;Болгарский лев
1;27.11.2010;21,3017;Болгарский лев
1;26.11.2010;21,3457;Болгарский лев
1;25.11.2010;21,4042;Болгарский лев
1;24.11.2010;21,6947;Болгарский лев
1;23.11.2010;21,7738;Болгарский лев
1;20.11.2010;21,6517;Болгарский лев
1;19.11.2010;21,6771;Болгарский лев
1;18.11.2010;21,6332;Болгарский лев
1;17.11.2010;21,6102;Болгарский лев
1;16.11.2010;21,5195;Болгарский лев
1;14.11.2010;21,5931;Болгарский лев
1;13.11.2010;21,4246;Болгарский лев
1;12.11.2010;21,4668;Болгарский лев
1;11.11.2010;21,6678;Болгарский лев
1;10.11.2010;21,8285;Болгарский лев
1;09.11.2010;21,9738;Болгарский лев
1;04.11.2010;22,0944;Болгарский лев
1;03.11.2010;21,9785;Болгарский лев
1;02.11.2010;21,9609;Болгарский лев
1;30.10.2010;21,8297;Болгарский лев
1;29.10.2010;21,6779;Болгарский лев
1;28.10.2010;21,5299;Болгарский лев
1;27.10.2010;21,7034;Болгарский лев
1;26.10.2010;21,7171;Болгарский лев
1;23.10.2010;21,6834;Болгарский лев
1;22.10.2010;21,9566;Болгарский лев
1;21.10.2010;21,7185;Болгарский лев
1;20.10.2010;21,6124;Болгарский лев
1;19.10.2010;21,6572;Болгарский лев
1;16.10.2010;21,6846;Болгарский лев
1;15.10.2010;21,5645;Болгарский лев
1;14.10.2010;21,5208;Болгарский лев
1;13.10.2010;21,2764;Болгарский лев
1;12.10.2010;21,2582;Болгарский лев
1;09.10.2010;21,2948;Болгарский лев
1;08.10.2010;21,1652;Болгарский лев
1;07.10.2010;21,1766;Болгарский лев
1;06.10.2010;21,3122;Болгарский лев
1;05.10.2010;21,4097;Болгарский лев
1;02.10.2010;21,3338;Болгарский лев
1;01.10.2010;21,2114;Болгарский лев
1;30.09.2010;21,1986;Болгарский лев
1;29.09.2010;20,9555;Болгарский лев
1;28.09.2010;21,0811;Болгарский лев
1;25.09.2010;21,0932;Болгарский лев
1;24.09.2010;21,1973;Болгарский лев
1;23.09.2010;21,0709;Болгарский лев
1;22.09.2010;20,7888;Болгарский лев
1;21.09.2010;20,7480;Болгарский лев
1;18.09.2010;20,8776;Болгарский лев
1;17.09.2010;20,6609;Болгарский лев
1;16.09.2010;20,4298;Болгарский лев
1;15.09.2010;20,2445;Болгарский лев
1;14.09.2010;20,1016;Болгарский лев
1;11.09.2010;20,0687;Болгарский лев
1;10.09.2010;20,0143;Болгарский лев
1;09.09.2010;20,0945;Болгарский лев
1;08.09.2010;20,0993;Болгарский лев
1;07.09.2010;20,1842;Болгарский лев
1;04.09.2010;20,1155;Болгарский лев
1;03.09.2010;20,0653;Болгарский лев
1;02.09.2010;20,0066;Болгарский лев
1;01.09.2010;19,9618;Болгарский лев
